,Company,TypeName,Inches,Ram,Gpu,OpSys,Weight,Price,Touch_Screen,IPS_Screen,HD_Screen,X_Res,Y_Res,Px_price_Index,Cpu_Brand,Processor,Memory_GB,HDD,SSD
1179,HP,Notebook,15.6,4,Intel HD Graphics 520,Windows 10,2.07,34632.0,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i3,500,1,0
1180,Lenovo,2 in 1 Convertible,14.0,8,Intel HD Graphics 520,Windows 10,1.36,87219.36,1,1,0,2560,1440,209.8006828649808,Intel,Intel Core i5,256,0,1
1181,Lenovo,Ultrabook,15.6,6,Nvidia GeForce 920M,Windows 10,1.54,44275.68,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,0,1
1182,Dell,Notebook,15.6,8,Nvidia GeForce GT 940MX,Linux,1.98,47686.1328,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,0,1
1183,Acer,Notebook,15.6,4,Intel HD Graphics 500,Windows 10,2.1,17742.24,0,0,0,1366,768,100.45466986113651,Intel,Other Intel Processor,500,1,0
1184,HP,Notebook,15.6,6,Nvidia GeForce GTX 960M,Windows 10,2.18,42570.72,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,1000,1,0
1185,Asus,Gaming,15.6,8,Nvidia GeForce GTX 960M,Windows 10,2.591,48431.52,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,1,1
1186,Dell,2 in 1 Convertible,15.6,16,Intel HD Graphics 620,Windows 10,2.09,62817.12,1,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,512,0,1
1187,Acer,Notebook,15.6,4,Nvidia GeForce 940MX,Windows 10,2.23,36816.48,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,0,1
1188,Dell,Ultrabook,13.3,8,Intel HD Graphics 520,Linux,1.23,58554.72,1,0,1,3200,1800,276.053530085501,Intel,Intel Core i5,256,0,1
1189,Acer,Gaming,17.3,16,Nvidia GeForce GTX 1070,Windows 10,4.2,138474.72,0,1,1,1920,1080,127.33567457123111,Intel,Intel Core i7,256,1,1
1190,Lenovo,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows 10,2.4,43636.32,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i5,1000,1,0
1191,Samsung,2 in 1 Convertible,12.3,4,ARM Mali T860 MP4,Chrome OS,1.15,35111.52,1,1,0,2400,1600,234.50740003017813,Samsung,AMD Processor,32,0,0
1192,HP,Notebook,15.6,4,Intel HD Graphics 620,Windows 10,1.86,25840.8,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,500,1,0
1193,Apple,Ultrabook,12.0,8,Intel HD Graphics 5300,Mac OS X,0.92,61964.64,0,1,0,2304,1440,226.41554716935852,Intel,Other Intel Processor,256,0,0
1194,Dell,2 in 1 Convertible,13.3,8,Intel HD Graphics 620,Windows 10,1.6,63882.72,1,1,1,1920,1080,165.6321180513006,Intel,Intel Core i5,256,0,1
1195,HP,Notebook,15.6,12,Nvidia GeForce GTX 1050,Windows 10,2.21,70702.56,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,128,1,1
1196,Lenovo,Notebook,15.6,4,AMD Radeon R5 M430,No OS,1.9,19607.04,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i3,1000,1,0
1197,Asus,Gaming,17.3,16,Nvidia GeForce GTX 980M,Windows 10,4.3,114552.0,0,1,1,1920,1080,127.33567457123111,Intel,Intel Core i7,512,1,1
1198,Acer,Notebook,15.6,4,Intel HD Graphics 500,Linux,2.1,14492.16,0,0,0,1366,768,100.45466986113651,Intel,Other Intel Processor,1000,1,0
1199,MSI,Gaming,17.3,16,Nvidia GeForce GTX 1060,Windows 10,2.43,109165.392,0,0,1,1920,1080,127.33567457123111,Intel,Intel Core i7,256,1,1
1200,Dell,Notebook,15.6,4,AMD Radeon R7 M440,Windows 10,2.3,26586.72,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i3,128,0,1
1201,Lenovo,Notebook,15.6,8,Nvidia GeForce 920MX,No OS,2.2,33513.12,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i7,500,1,0
1203,Dell,Ultrabook,13.3,16,Intel HD Graphics 620,Windows 10,1.2,142790.4,1,0,1,3200,1800,276.053530085501,Intel,Intel Core i7,512,0,1
1204,Asus,Gaming,15.6,8,Nvidia GeForce GTX 1060,Windows 10,2.2,62284.32,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,1000,1,0
1205,Dell,Notebook,15.6,8,AMD Radeon R7 M445,Windows 10,2.36,47365.92,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,0,1
1206,HP,Notebook,15.6,8,Intel HD Graphics 620,Windows 10,1.91,30849.12,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,256,0,1
1207,Lenovo,Notebook,15.6,4,AMD Radeon R2 Graphics,Windows 10,2.2,15930.72,0,0,0,1366,768,100.45466986113651,AMD,AMD Processor,500,1,0
1208,Acer,Notebook,17.3,8,Nvidia GeForce 940MX,Windows 10,3.3,33513.12,0,0,0,1600,900,106.11306214269258,Intel,Intel Core i3,1000,1,0
1209,Asus,Gaming,15.6,16,Nvidia GeForce GTX 1070,Windows 10,2.2,130482.72,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,1,1
1210,Apple,Ultrabook,12.0,8,Intel HD Graphics 515,Mac OS X,0.92,68145.12,0,1,0,2304,1440,226.41554716935852,Intel,Other Intel Processor,512,0,0
1211,Asus,Notebook,15.6,16,Nvidia GeForce GTX 1060,Windows 10,2.2,93186.72,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,128,1,1
1212,MSI,Gaming,17.3,16,Nvidia GeForce GTX 1060,Windows 10,2.43,103842.1872,0,1,1,1920,1080,127.33567457123111,Intel,Intel Core i7,256,1,1
1213,Dell,2 in 1 Convertible,15.6,8,Intel HD Graphics 620,Windows 10,2.191,53226.72,1,1,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,0,1
1214,Asus,Gaming,17.3,16,Nvidia GeForce GTX 1060,Windows 10,2.9,103842.72,0,0,1,1920,1080,127.33567457123111,Intel,Intel Core i7,256,1,1
1215,Acer,Netbook,11.6,2,Intel HD Graphics,Chrome OS,1.3,9270.72,0,0,0,1366,768,135.0942111925629,Intel,Other Intel Processor,32,0,1
1216,Acer,Notebook,17.3,4,Nvidia GeForce 940MX,Windows 10,3.3,31861.44,0,0,0,1600,900,106.11306214269258,Intel,Intel Core i3,1000,1,0
1217,Lenovo,Notebook,17.3,8,Intel HD Graphics 620,No OS,2.8,28717.92,0,0,0,1600,900,106.11306214269258,Intel,Intel Core i5,1000,1,0
1218,Lenovo,Gaming,15.6,8,Nvidia GeForce GTX 960<U+039C>,Windows 10,2.6,67772.16,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,128,1,1
1219,Acer,2 in 1 Convertible,14.0,8,Intel HD Graphics 615,Windows 10,1.2,61218.72,1,1,1,1920,1080,157.3505121487356,Intel,Intel Core i7,256,0,1
1220,Lenovo,Notebook,15.6,8,Intel HD Graphics 520,Windows 10,2.3,81465.12,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,0,1
1221,MSI,Gaming,15.6,8,Nvidia GeForce GTX 1060,Windows 10,2.2,78647.1408,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,128,1,1
1222,HP,Notebook,15.6,6,AMD Radeon 530,Windows 10,2.1,28185.12,0,0,1,1920,1080,141.21199808219862,AMD,AMD Processor,1000,1,0
1223,Dell,Ultrabook,12.5,8,Intel HD Graphics 520,Windows 7,1.26,91288.3536,1,0,1,1920,1080,176.23257360658386,Intel,Intel Core i5,256,0,1
1224,Dell,2 in 1 Convertible,15.0,4,Intel HD Graphics 620,Windows 10,2.08,27119.52,1,0,1,1920,1080,146.86047800548656,Intel,Intel Core i3,500,1,0
1225,Asus,Notebook,15.6,4,Intel HD Graphics 405,Windows 10,2.65,16463.52,0,0,0,1366,768,100.45466986113651,Intel,Other Intel Processor,1000,1,0
1226,Dell,Ultrabook,13.3,8,Intel HD Graphics 620,Windows 10,1.29,78694.56,1,0,1,3200,1800,276.053530085501,Intel,Intel Core i7,256,0,1
1227,Dell,Notebook,15.6,4,Intel HD Graphics 520,Linux,2.18,27804.7008,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,1000,1,0
1228,Lenovo,Gaming,15.6,16,Nvidia GeForce GTX 960M,Windows 10,2.6,54825.12,1,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,128,1,1
1229,MSI,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows 10,2.2,61218.72,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,128,1,1
1230,Lenovo,Netbook,12.5,16,Intel HD Graphics 520,Windows 10,1.3,87912.0,1,1,1,1920,1080,176.23257360658386,Intel,Intel Core i7,512,0,1
1231,Razer,Gaming,14.0,16,Nvidia GeForce GTX 1060,Windows 10,1.95,186426.72,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i7,1000,0,1
1232,Dell,Notebook,15.6,8,Intel HD Graphics 620,Windows 10,2.3,24988.8528,1,0,0,1366,768,100.45466986113651,Intel,Intel Core i3,1000,1,0
1233,MSI,Gaming,17.3,16,Nvidia GeForce GTX 1060,Windows 10,2.7,85141.44,0,0,1,1920,1080,127.33567457123111,Intel,Intel Core i7,256,1,1
1234,Apple,Ultrabook,11.6,4,Intel HD Graphics 6000,Mac OS X,1.08,51095.52,0,0,0,1366,768,135.0942111925629,Intel,Intel Core i5,256,0,0
1235,HP,Notebook,15.6,4,Intel HD Graphics 520,Windows 10,2.1,25467.84,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i3,1000,1,0
1236,HP,Ultrabook,14.0,8,Intel HD Graphics 520,Windows 7,1.54,117119.5632,0,0,0,2560,1440,209.8006828649808,Intel,Intel Core i7,256,0,1
1237,Dell,Notebook,15.6,4,Intel HD Graphics 520,Windows 7,2.24,39267.36,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i5,500,1,0
1238,MSI,Gaming,15.6,8,Nvidia GeForce GTX 960M,Windows 10,2.3,62284.32,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,128,1,1
1239,Lenovo,Notebook,13.3,16,Intel HD Graphics 620,Windows 10,1.4,79866.72,0,1,1,1920,1080,165.6321180513006,Intel,Intel Core i7,512,0,1
1240,Lenovo,Notebook,15.6,6,AMD Radeon 530,Windows 10,2.2,31838.5296,0,0,1,1920,1080,141.21199808219862,AMD,AMD Processor,256,0,1
1241,Asus,Ultrabook,13.3,8,Intel HD Graphics 520,Windows 10,1.45,68198.4,0,0,1,1920,1080,165.6321180513006,Intel,Intel Core i7,256,0,1
1242,Acer,Notebook,15.6,4,Intel HD Graphics 520,Linux,2.4,19276.704,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i3,500,1,0
1243,Dell,2 in 1 Convertible,17.3,16,Nvidia GeForce 940MX,Windows 10,2.77,95850.72,1,0,1,1920,1080,127.33567457123111,Intel,Intel Core i7,512,0,1
1244,HP,Notebook,14.0,4,Intel HD Graphics 520,Windows 7,1.54,58607.4672,0,0,1,1920,1080,157.3505121487356,Intel,Intel Core i5,256,0,1
1246,Dell,Notebook,14.0,4,Intel HD Graphics 620,Windows 10,1.6,46620.0,0,0,0,1366,768,111.93520355955211,Intel,Intel Core i5,500,1,0
1247,Asus,Gaming,15.6,16,Nvidia GeForce GTX 1070,Windows 10,2.34,123876.0,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,256,1,1
1248,Lenovo,Notebook,15.6,8,Intel HD Graphics 620,No OS,2.3,30529.44,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i5,256,0,1
1249,Dell,2 in 1 Convertible,13.3,8,Intel HD Graphics 615,Windows 10,1.24,96596.64,1,0,1,3200,1800,276.053530085501,Intel,Intel Core i5,256,0,1
1250,Dell,Notebook,15.6,4,Intel HD Graphics,Linux,2.2,17262.72,0,0,0,1366,768,100.45466986113651,Intel,Other Intel Processor,500,1,0
1251,HP,Notebook,15.6,4,AMD Radeon R4 Graphics,Windows 10,1.86,21258.72,0,0,0,1366,768,100.45466986113651,AMD,AMD Processor,500,1,0
1252,Lenovo,Notebook,15.6,6,Nvidia GeForce 920MX,Windows 10,2.4,30316.32,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i3,128,0,1
1253,Lenovo,Notebook,14.0,8,Intel HD Graphics 520,Windows 10,1.9,57116.16,0,1,1,1920,1080,157.3505121487356,Intel,Intel Core i5,256,0,1
1254,Dell,Notebook,15.6,4,Intel HD Graphics,Windows 10,2.2,23655.7872,0,0,0,1366,768,100.45466986113651,Intel,Other Intel Processor,500,1,0
1255,Asus,Notebook,15.6,4,Intel HD Graphics 500,Windows 10,2.0,18061.92,0,0,0,1366,768,100.45466986113651,Intel,Other Intel Processor,1000,1,0
1256,Asus,Gaming,17.3,16,Nvidia GeForce GTX 970M,Windows 10,4.0,101232.0,0,1,1,1920,1080,127.33567457123111,Intel,Intel Core i7,128,1,1
1257,Dell,Notebook,15.6,4,Intel HD Graphics 520,Windows 10,2.29,26107.2,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i3,500,1,0
1258,Lenovo,Notebook,15.6,8,AMD Radeon R5 M330,Windows 7,2.32,47685.6,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,1000,0,0
1259,MSI,Gaming,15.6,8,Nvidia GeForce GTX 960M,Windows 10,2.4,65481.12,0,0,1,1920,1080,141.21199808219862,Intel,Intel Core i7,128,1,1
1260,Lenovo,2 in 1 Convertible,14.0,4,Intel HD Graphics 520,Windows 10,1.8,44382.7728,1,0,1,1920,1080,157.3505121487356,Intel,Intel Core i5,128,0,1
1261,Asus,Ultrabook,13.3,8,Intel HD Graphics 515,Windows 10,1.2,38841.12,0,1,1,1920,1080,165.6321180513006,Intel,Other Intel Processor,512,0,1
1262,Dell,Notebook,15.6,6,Intel HD Graphics 620,Windows 10,2.3,24455.52,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i3,1000,1,0
1263,Acer,Notebook,15.6,4,Intel HD Graphics 400,Linux,2.4,15397.92,0,0,0,1366,768,100.45466986113651,Intel,Other Intel Processor,500,1,0
1264,Dell,Notebook,15.6,2,Intel HD Graphics,Windows 10,2.2,20193.12,0,0,0,1366,768,100.45466986113651,Intel,Other Intel Processor,500,1,0
1265,Lenovo,Notebook,15.6,8,Nvidia GeForce GTX 960M,Windows 10,2.6,47898.72,0,1,1,1920,1080,141.21199808219862,Intel,Intel Core i7,1000,1,0
1266,HP,Notebook,15.6,6,AMD Radeon R7 M440,Windows 10,2.04,29303.4672,0,0,1,1920,1080,141.21199808219862,AMD,AMD Processor,1000,0,0
1267,Dell,Notebook,15.6,8,AMD Radeon R5 M430,Linux,2.3,42943.1472,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i7,1000,1,0
1268,HP,Netbook,11.6,2,Intel HD Graphics 400,Windows 10,1.17,11135.52,0,0,0,1366,768,135.0942111925629,Intel,Other Intel Processor,32,0,0
1269,Asus,Notebook,15.6,4,Nvidia GeForce 920M,Windows 10,2.2,38378.6496,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i7,500,1,0
1270,Lenovo,2 in 1 Convertible,14.0,4,Intel HD Graphics 520,Windows 10,1.8,33992.64,1,1,1,1920,1080,157.3505121487356,Intel,Intel Core i7,128,0,1
1271,Lenovo,2 in 1 Convertible,13.3,16,Intel HD Graphics 520,Windows 10,1.3,79866.72,1,1,1,3200,1800,276.053530085501,Intel,Intel Core i7,512,0,1
1272,Lenovo,Notebook,14.0,2,Intel HD Graphics,Windows 10,1.5,12201.12,0,0,0,1366,768,111.93520355955211,Intel,Other Intel Processor,64,0,0
1273,HP,Notebook,15.6,6,AMD Radeon R5 M330,Windows 10,2.19,40705.92,0,0,0,1366,768,100.45466986113651,Intel,Intel Core i7,1000,1,0
